username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags
RubberNews,Where the rubber industry gets its news first.,"Akron, Ohio",979,5609,14085,2009-05-19 15:24:57,2020-10-26 19:30:08,1,"Depending on who wins the White House and who controls Congress, life could look much different in 2021, especially when it comes to issues including taxation, regulation, climate change and infrastructure repair.
#election #rubbernews #trump #biden
https://t.co/YjtC9VYBRW",[]
JoanneSpruceC21,about to start something new - a project with an innovative start-up. Exciting times!,"British Columbia, Canada",3976,4344,99238,2011-04-15 19:31:16,2020-10-26 19:23:43,0,"""Without Florida, There’s Almost No Path for Donald Trump to Stay in the White House"" https://t.co/58vtcEfuOv #Trump #election #Florida","[{'text': 'Trump', 'indices': [110, 116]}, {'text': 'election', 'indices': [117, 126]}, {'text': 'Florida', 'indices': [127, 135]}]"
FoodieGrizzly,"Epicure, chef, and social progressive. Nothing looks and tastes better to me than French/Italian/Chinese cuisines & smoked Texas BBQ.",,44,3,155,2019-04-08 19:10:51,2020-10-26 19:23:35,0,"@Jordanfabian @EmmaKinery @justinsink Unless the women are #Trump #Dumpster Divers, his pool just got smaller.

GOP is unethically winning voter suppression, 8/11 litigations. All GOP judges. Trump is counting on Barrett to swing the #election via #SCOTUS.  And he's accusing blue states of voting improprieties.","[{'text': 'Trump', 'indices': [59, 65]}, {'text': 'Dumpster', 'indices': [66, 75]}, {'text': 'election', 'indices': [234, 243]}, {'text': 'SCOTUS', 'indices': [248, 255]}]"
John_Zang,"@DMGSLLC Senior Policy Analyst, @AUWCL J.D. Candidate, a political Pennsylvanian now living in Washington, DC","Washington, DC",314,451,2457,2011-01-30 21:53:37,2020-10-26 19:05:24,4,"Want to keep up with the various important national races and see which states are ""must wins"" for both President #Trump and former VP #Biden? Then download 💻 the DMGS #Election Guide &amp; Results Tracker below!

#Elections #Election2020 #GeneralElection

https://t.co/PsaXKyzcP1","[{'text': 'Trump', 'indices': [127, 133]}]"
BAL_Immigration,We are a global firm singularly focused on meeting the immigration challenges of corporate clients around the world.,,97,4624,19894,2011-12-15 21:08:13,2020-10-26 19:02:02,0,"What will high-skilled #immigration policy look like following the 2020 #election? Join BAL’s Government Strategies Group on Thursday, October 29, 2020 to learn what a #Trump or #Biden win means for your US immigration program. Register here: https://t.co/3VpOXxvGby #2020election https://t.co/VBND6CheFl","[{'text': 'immigration', 'indices': [23, 35]}, {'text': 'election', 'indices': [72, 81]}, {'text': 'Trump', 'indices': [168, 174]}, {'text': 'Biden', 'indices': [178, 184]}, {'text': '2020election', 'indices': [267, 280]}]"
davidjagielski,"I write about healthcare and cannabis stocks on https://t.co/diRR85V59i; all industries on https://t.co/cO3KKBf79Z
https://t.co/OTNXdzZhq1
https://t.co/FcAHXlvIyQ",,8,316,621,2016-02-09 00:43:13,2020-10-26 19:00:01,0,"Forget Trump vs. Biden: Cannabis Investors Should Focus on These Election-Night Results

https://t.co/ctLiMsGUOc

#cannabis #investing #stocks #potstocks #marijuanastocks #election #biden #trump $CURLF $TCNNF $ACB $CGC $GTBIF","[{'text': 'cannabis', 'indices': [114, 123]}, {'text': 'investing', 'indices': [124, 134]}, {'text': 'stocks', 'indices': [135, 142]}, {'text': 'potstocks', 'indices': [143, 153]}, {'text': 'marijuanastocks', 'indices': [154, 170]}, {'text': 'election', 'indices': [171, 180]}, {'text': 'biden', 'indices': [181, 187]}, {'text': 'trump', 'indices': [188, 194]}]"
LindaAnnShelley,Blessed. Ukranian. Patriotic. Spiritual. Happy. Laugh often.  Angel-protected. Every day is a gift. God is so good.,"Florida, USA",60,148,865,2013-10-14 18:41:23,2020-10-26 18:46:52,0,@kirstiealley Don't think it will be over after the #election. Left is ready to riot if #Trump wins.,"[{'text': 'election', 'indices': [52, 61]}, {'text': 'Trump', 'indices': [88, 94]}]"
mhesham52628994,Rr r,,14,1,3037,2020-06-13 00:27:45,2020-10-26 18:44:40,0,#Corrupted #Donald #J #Trump Is #Doing #EVERYTHING #To #Steel #This #ELECTION 🗳. There Is ABSOLUTELY No #Difference #Between #Donald and #RUSSIA...! Both Are Trying To STEEL The Election and #Destroy #OUR #DEMOCRACY. NO Matter #DONALD #Will #LOSE VERY BIG https://t.co/mRIqsbMH5R,"[{'text': 'Corrupted', 'indices': [0, 10]}, {'text': 'Donald', 'indices': [11, 18]}, {'text': 'J', 'indices': [19, 21]}, {'text': 'Trump', 'indices': [22, 28]}, {'text': 'Doing', 'indices': [32, 38]}, {'text': 'EVERYTHING', 'indices': [39, 50]}, {'text': 'To', 'indices': [51, 54]}, {'text': 'Steel', 'indices': [55, 61]}, {'text': 'This', 'indices': [62, 67]}, {'text': 'ELECTION', 'indices': [68, 77]}, {'text': 'Difference', 'indices': [104, 115]}, {'text': 'Between', 'indices': [116, 124]}, {'text': 'Donald', 'indices': [125, 132]}, {'text': 'RUSSIA', 'indices': [137, 144]}, {'text': 'Destroy', 'indices': [191, 199]}, {'text': 'OUR', 'indices': [200, 204]}, {'text': 'DEMOCRACY', 'indices': [205, 215]}, {'text': 'DONALD', 'indices': [227, 234]}, {'text': 'Will', 'indices': [235, 240]}, {'text': 'LOSE', 'indices': [241, 246]}]"
SherryR71675900,Internet buff. Beer fan. Music junkie. Problem solver. Evil social media guru. Proud bacon evangelist. Falls down a lot.,United States,220,34,40,2020-10-18 05:40:23,2020-10-26 18:41:49,1,"Trump!!!
https://t.co/oLvybwRdrv
#USA #US #ElClasico #EliminacaoAFazenda #ReleaseSameetThakkar #realestate #LooseWomen #NewsPicks #USNews #DonaldTrump #YouTuber #election #2020Election #FoxNews #Debates2020 #Debate2020 #vcsberbayar #Trump #confidence","[{'text': 'USA', 'indices': [33, 37]}, {'text': 'US', 'indices': [38, 41]}, {'text': 'ElClasico', 'indices': [42, 52]}, {'text': 'EliminacaoAFazenda', 'indices': [53, 72]}, {'text': 'ReleaseSameetThakkar', 'indices': [73, 94]}, {'text': 'realestate', 'indices': [95, 106]}, {'text': 'LooseWomen', 'indices': [107, 118]}, {'text': 'NewsPicks', 'indices': [119, 129]}, {'text': 'USNews', 'indices': [130, 137]}, {'text': 'DonaldTrump', 'indices': [138, 150]}, {'text': 'YouTuber', 'indices': [151, 160]}, {'text': 'election', 'indices': [161, 170]}, {'text': '2020Election', 'indices': [171, 184]}, {'text': 'FoxNews', 'indices': [185, 193]}, {'text': 'Debates2020', 'indices': [194, 206]}, {'text': 'Debate2020', 'indices': [207, 218]}, {'text': 'vcsberbayar', 'indices': [219, 231]}, {'text': 'Trump', 'indices': [232, 238]}, {'text': 'confidence', 'indices': [239, 250]}]"
RodrigueOssi,Président de l'Institut Réforme et Évaluation des Politiques Publiques (IREPP). Juriste et fiscaliste. Progressiste.Pragmatique en toutes circonstances.,Partout dans le monde,1361,669,21690,2012-03-23 11:43:29,2020-10-26 18:41:11,0,@HillaryClinton The #GOP and #Trump's willingness to uphold Ms #Barrett's appointment to the #SupremeCourt shows their desire to cheat the #election and rely on this institution to validate their fraud.,"[{'text': 'GOP', 'indices': [20, 24]}, {'text': 'Trump', 'indices': [29, 35]}, {'text': 'Barrett', 'indices': [63, 71]}, {'text': 'SupremeCourt', 'indices': [93, 106]}, {'text': 'election', 'indices': [139, 148]}]"
RubberNews,Where the rubber industry gets its news first.,"Akron, Ohio",979,5609,14085,2009-05-19 15:24:57,2020-10-26 19:30:08,1,"Depending on who wins the White House and who controls Congress, life could look much different in 2021, especially when it comes to issues including taxation, regulation, climate change and infrastructure repair.
#election #rubbernews #trump #biden
https://t.co/YjtC9VYBRW",[]
JoanneSpruceC21,about to start something new - a project with an innovative start-up. Exciting times!,"British Columbia, Canada",3976,4344,99238,2011-04-15 19:31:16,2020-10-26 19:23:43,0,"""Without Florida, There’s Almost No Path for Donald Trump to Stay in the White House"" https://t.co/58vtcEfuOv #Trump #election #Florida","[{'text': 'Trump', 'indices': [110, 116]}, {'text': 'election', 'indices': [117, 126]}, {'text': 'Florida', 'indices': [127, 135]}]"
FoodieGrizzly,"Epicure, chef, and social progressive. Nothing looks and tastes better to me than French/Italian/Chinese cuisines & smoked Texas BBQ.",,44,3,155,2019-04-08 19:10:51,2020-10-26 19:23:35,0,"@Jordanfabian @EmmaKinery @justinsink Unless the women are #Trump #Dumpster Divers, his pool just got smaller.

GOP is unethically winning voter suppression, 8/11 litigations. All GOP judges. Trump is counting on Barrett to swing the #election via #SCOTUS.  And he's accusing blue states of voting improprieties.","[{'text': 'Trump', 'indices': [59, 65]}, {'text': 'Dumpster', 'indices': [66, 75]}, {'text': 'election', 'indices': [234, 243]}, {'text': 'SCOTUS', 'indices': [248, 255]}]"
John_Zang,"@DMGSLLC Senior Policy Analyst, @AUWCL J.D. Candidate, a political Pennsylvanian now living in Washington, DC","Washington, DC",314,451,2457,2011-01-30 21:53:37,2020-10-26 19:05:24,4,"Want to keep up with the various important national races and see which states are ""must wins"" for both President #Trump and former VP #Biden? Then download 💻 the DMGS #Election Guide &amp; Results Tracker below!

#Elections #Election2020 #GeneralElection

https://t.co/PsaXKyzcP1","[{'text': 'Trump', 'indices': [127, 133]}]"
BAL_Immigration,We are a global firm singularly focused on meeting the immigration challenges of corporate clients around the world.,,97,4624,19894,2011-12-15 21:08:13,2020-10-26 19:02:02,0,"What will high-skilled #immigration policy look like following the 2020 #election? Join BAL’s Government Strategies Group on Thursday, October 29, 2020 to learn what a #Trump or #Biden win means for your US immigration program. Register here: https://t.co/3VpOXxvGby #2020election https://t.co/VBND6CheFl","[{'text': 'immigration', 'indices': [23, 35]}, {'text': 'election', 'indices': [72, 81]}, {'text': 'Trump', 'indices': [168, 174]}, {'text': 'Biden', 'indices': [178, 184]}, {'text': '2020election', 'indices': [267, 280]}]"
davidjagielski,"I write about healthcare and cannabis stocks on https://t.co/diRR85V59i; all industries on https://t.co/cO3KKBf79Z
https://t.co/OTNXdzZhq1
https://t.co/FcAHXlvIyQ",,8,316,621,2016-02-09 00:43:13,2020-10-26 19:00:01,0,"Forget Trump vs. Biden: Cannabis Investors Should Focus on These Election-Night Results

https://t.co/ctLiMsGUOc

#cannabis #investing #stocks #potstocks #marijuanastocks #election #biden #trump $CURLF $TCNNF $ACB $CGC $GTBIF","[{'text': 'cannabis', 'indices': [114, 123]}, {'text': 'investing', 'indices': [124, 134]}, {'text': 'stocks', 'indices': [135, 142]}, {'text': 'potstocks', 'indices': [143, 153]}, {'text': 'marijuanastocks', 'indices': [154, 170]}, {'text': 'election', 'indices': [171, 180]}, {'text': 'biden', 'indices': [181, 187]}, {'text': 'trump', 'indices': [188, 194]}]"
LindaAnnShelley,Blessed. Ukranian. Patriotic. Spiritual. Happy. Laugh often.  Angel-protected. Every day is a gift. God is so good.,"Florida, USA",60,148,865,2013-10-14 18:41:23,2020-10-26 18:46:52,0,@kirstiealley Don't think it will be over after the #election. Left is ready to riot if #Trump wins.,"[{'text': 'election', 'indices': [52, 61]}, {'text': 'Trump', 'indices': [88, 94]}]"
mhesham52628994,Rr r,,14,1,3037,2020-06-13 00:27:45,2020-10-26 18:44:40,0,#Corrupted #Donald #J #Trump Is #Doing #EVERYTHING #To #Steel #This #ELECTION 🗳. There Is ABSOLUTELY No #Difference #Between #Donald and #RUSSIA...! Both Are Trying To STEEL The Election and #Destroy #OUR #DEMOCRACY. NO Matter #DONALD #Will #LOSE VERY BIG https://t.co/mRIqsbMH5R,"[{'text': 'Corrupted', 'indices': [0, 10]}, {'text': 'Donald', 'indices': [11, 18]}, {'text': 'J', 'indices': [19, 21]}, {'text': 'Trump', 'indices': [22, 28]}, {'text': 'Doing', 'indices': [32, 38]}, {'text': 'EVERYTHING', 'indices': [39, 50]}, {'text': 'To', 'indices': [51, 54]}, {'text': 'Steel', 'indices': [55, 61]}, {'text': 'This', 'indices': [62, 67]}, {'text': 'ELECTION', 'indices': [68, 77]}, {'text': 'Difference', 'indices': [104, 115]}, {'text': 'Between', 'indices': [116, 124]}, {'text': 'Donald', 'indices': [125, 132]}, {'text': 'RUSSIA', 'indices': [137, 144]}, {'text': 'Destroy', 'indices': [191, 199]}, {'text': 'OUR', 'indices': [200, 204]}, {'text': 'DEMOCRACY', 'indices': [205, 215]}, {'text': 'DONALD', 'indices': [227, 234]}, {'text': 'Will', 'indices': [235, 240]}, {'text': 'LOSE', 'indices': [241, 246]}]"
SherryR71675900,Internet buff. Beer fan. Music junkie. Problem solver. Evil social media guru. Proud bacon evangelist. Falls down a lot.,United States,220,34,40,2020-10-18 05:40:23,2020-10-26 18:41:49,1,"Trump!!!
https://t.co/oLvybwRdrv
#USA #US #ElClasico #EliminacaoAFazenda #ReleaseSameetThakkar #realestate #LooseWomen #NewsPicks #USNews #DonaldTrump #YouTuber #election #2020Election #FoxNews #Debates2020 #Debate2020 #vcsberbayar #Trump #confidence","[{'text': 'USA', 'indices': [33, 37]}, {'text': 'US', 'indices': [38, 41]}, {'text': 'ElClasico', 'indices': [42, 52]}, {'text': 'EliminacaoAFazenda', 'indices': [53, 72]}, {'text': 'ReleaseSameetThakkar', 'indices': [73, 94]}, {'text': 'realestate', 'indices': [95, 106]}, {'text': 'LooseWomen', 'indices': [107, 118]}, {'text': 'NewsPicks', 'indices': [119, 129]}, {'text': 'USNews', 'indices': [130, 137]}, {'text': 'DonaldTrump', 'indices': [138, 150]}, {'text': 'YouTuber', 'indices': [151, 160]}, {'text': 'election', 'indices': [161, 170]}, {'text': '2020Election', 'indices': [171, 184]}, {'text': 'FoxNews', 'indices': [185, 193]}, {'text': 'Debates2020', 'indices': [194, 206]}, {'text': 'Debate2020', 'indices': [207, 218]}, {'text': 'vcsberbayar', 'indices': [219, 231]}, {'text': 'Trump', 'indices': [232, 238]}, {'text': 'confidence', 'indices': [239, 250]}]"
RodrigueOssi,Président de l'Institut Réforme et Évaluation des Politiques Publiques (IREPP). Juriste et fiscaliste. Progressiste.Pragmatique en toutes circonstances.,Partout dans le monde,1361,669,21690,2012-03-23 11:43:29,2020-10-26 18:41:11,0,@HillaryClinton The #GOP and #Trump's willingness to uphold Ms #Barrett's appointment to the #SupremeCourt shows their desire to cheat the #election and rely on this institution to validate their fraud.,"[{'text': 'GOP', 'indices': [20, 24]}, {'text': 'Trump', 'indices': [29, 35]}, {'text': 'Barrett', 'indices': [63, 71]}, {'text': 'SupremeCourt', 'indices': [93, 106]}, {'text': 'election', 'indices': [139, 148]}]"
RubberNews,Where the rubber industry gets its news first.,"Akron, Ohio",979,5609,14085,2009-05-19 15:24:57,2020-10-26 19:30:08,1,"Depending on who wins the White House and who controls Congress, life could look much different in 2021, especially when it comes to issues including taxation, regulation, climate change and infrastructure repair.
#election #rubbernews #trump #biden
https://t.co/YjtC9VYBRW",[]
JoanneSpruceC21,about to start something new - a project with an innovative start-up. Exciting times!,"British Columbia, Canada",3976,4344,99238,2011-04-15 19:31:16,2020-10-26 19:23:43,0,"""Without Florida, There’s Almost No Path for Donald Trump to Stay in the White House"" https://t.co/58vtcEfuOv #Trump #election #Florida","[{'text': 'Trump', 'indices': [110, 116]}, {'text': 'election', 'indices': [117, 126]}, {'text': 'Florida', 'indices': [127, 135]}]"
FoodieGrizzly,"Epicure, chef, and social progressive. Nothing looks and tastes better to me than French/Italian/Chinese cuisines & smoked Texas BBQ.",,44,3,155,2019-04-08 19:10:51,2020-10-26 19:23:35,0,"@Jordanfabian @EmmaKinery @justinsink Unless the women are #Trump #Dumpster Divers, his pool just got smaller.

GOP is unethically winning voter suppression, 8/11 litigations. All GOP judges. Trump is counting on Barrett to swing the #election via #SCOTUS.  And he's accusing blue states of voting improprieties.","[{'text': 'Trump', 'indices': [59, 65]}, {'text': 'Dumpster', 'indices': [66, 75]}, {'text': 'election', 'indices': [234, 243]}, {'text': 'SCOTUS', 'indices': [248, 255]}]"
John_Zang,"@DMGSLLC Senior Policy Analyst, @AUWCL J.D. Candidate, a political Pennsylvanian now living in Washington, DC","Washington, DC",314,451,2457,2011-01-30 21:53:37,2020-10-26 19:05:24,4,"Want to keep up with the various important national races and see which states are ""must wins"" for both President #Trump and former VP #Biden? Then download 💻 the DMGS #Election Guide &amp; Results Tracker below!

#Elections #Election2020 #GeneralElection

https://t.co/PsaXKyzcP1","[{'text': 'Trump', 'indices': [127, 133]}]"
BAL_Immigration,We are a global firm singularly focused on meeting the immigration challenges of corporate clients around the world.,,97,4624,19894,2011-12-15 21:08:13,2020-10-26 19:02:02,0,"What will high-skilled #immigration policy look like following the 2020 #election? Join BAL’s Government Strategies Group on Thursday, October 29, 2020 to learn what a #Trump or #Biden win means for your US immigration program. Register here: https://t.co/3VpOXxvGby #2020election https://t.co/VBND6CheFl","[{'text': 'immigration', 'indices': [23, 35]}, {'text': 'election', 'indices': [72, 81]}, {'text': 'Trump', 'indices': [168, 174]}, {'text': 'Biden', 'indices': [178, 184]}, {'text': '2020election', 'indices': [267, 280]}]"
davidjagielski,"I write about healthcare and cannabis stocks on https://t.co/diRR85V59i; all industries on https://t.co/cO3KKBf79Z
https://t.co/OTNXdzZhq1
https://t.co/FcAHXlvIyQ",,8,316,621,2016-02-09 00:43:13,2020-10-26 19:00:01,0,"Forget Trump vs. Biden: Cannabis Investors Should Focus on These Election-Night Results

https://t.co/ctLiMsGUOc

#cannabis #investing #stocks #potstocks #marijuanastocks #election #biden #trump $CURLF $TCNNF $ACB $CGC $GTBIF","[{'text': 'cannabis', 'indices': [114, 123]}, {'text': 'investing', 'indices': [124, 134]}, {'text': 'stocks', 'indices': [135, 142]}, {'text': 'potstocks', 'indices': [143, 153]}, {'text': 'marijuanastocks', 'indices': [154, 170]}, {'text': 'election', 'indices': [171, 180]}, {'text': 'biden', 'indices': [181, 187]}, {'text': 'trump', 'indices': [188, 194]}]"
LindaAnnShelley,Blessed. Ukranian. Patriotic. Spiritual. Happy. Laugh often.  Angel-protected. Every day is a gift. God is so good.,"Florida, USA",60,148,865,2013-10-14 18:41:23,2020-10-26 18:46:52,0,@kirstiealley Don't think it will be over after the #election. Left is ready to riot if #Trump wins.,"[{'text': 'election', 'indices': [52, 61]}, {'text': 'Trump', 'indices': [88, 94]}]"
mhesham52628994,Rr r,,14,1,3037,2020-06-13 00:27:45,2020-10-26 18:44:40,0,#Corrupted #Donald #J #Trump Is #Doing #EVERYTHING #To #Steel #This #ELECTION 🗳. There Is ABSOLUTELY No #Difference #Between #Donald and #RUSSIA...! Both Are Trying To STEEL The Election and #Destroy #OUR #DEMOCRACY. NO Matter #DONALD #Will #LOSE VERY BIG https://t.co/mRIqsbMH5R,"[{'text': 'Corrupted', 'indices': [0, 10]}, {'text': 'Donald', 'indices': [11, 18]}, {'text': 'J', 'indices': [19, 21]}, {'text': 'Trump', 'indices': [22, 28]}, {'text': 'Doing', 'indices': [32, 38]}, {'text': 'EVERYTHING', 'indices': [39, 50]}, {'text': 'To', 'indices': [51, 54]}, {'text': 'Steel', 'indices': [55, 61]}, {'text': 'This', 'indices': [62, 67]}, {'text': 'ELECTION', 'indices': [68, 77]}, {'text': 'Difference', 'indices': [104, 115]}, {'text': 'Between', 'indices': [116, 124]}, {'text': 'Donald', 'indices': [125, 132]}, {'text': 'RUSSIA', 'indices': [137, 144]}, {'text': 'Destroy', 'indices': [191, 199]}, {'text': 'OUR', 'indices': [200, 204]}, {'text': 'DEMOCRACY', 'indices': [205, 215]}, {'text': 'DONALD', 'indices': [227, 234]}, {'text': 'Will', 'indices': [235, 240]}, {'text': 'LOSE', 'indices': [241, 246]}]"
